text,label,source_url,category
Lieber Kunde im Auftrag der BaFin müssen wir Sie zwecks der PIBS Umstellung erneut verifizieren. Bitte folgen Sie den Anweisungen unter https://bafin-spk.com,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Ihre Registrierung für die pushTAN läuft in 12 Stunden ab. Hier erneuern https://onlinebanking-anmeldung.info/sparkasse/,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Unser Schreiben zu aktuellen Bedingungen und Preisen: Um unsere Geschaeftsbeziehung rechtssicher fortfuehren zu koennen, jetzt zustimmen: 06998660663",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Commerzbank: Laut unserem System gab es auf Ihrem Konto unregelmäßige Aktivitäten. Aus diesem Grund wurde Ihr photoTAN-Verfahren eingeschränkt. Wir bitetn Sie daher, Ihr Verfahren über den unten stehenden Link wiederherzustellen. https://commerzbank-phototan8922.web.app/ Ihre Commerzbank AG",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
DKB Ihre Karte wurde aufgrund seltsamer Aktivitaeten voruebergehend gesperrt. Bitte bestaetigen Sie Ihr Konto erneut: http://dkb-de-service.de/on,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Sehr geehrter Kunde, wir fordern Sie schleunigst auf, Ihr Konto zu überprüfen: https://dkb.zugangs-aktivierung.de",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Sie haben soeben 1.500 EUR mit Ihre(r) Kreditkarte Online bei Amazon bezahlt, ist diese Transaktion Ihnen nicht bekannt, dann nehmen Sie bitte sofort Kontakt mit unserem Support auf https://vrb-kundenlogin.click/ B235",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Um die Sperrung Ihres Kontos zu vermeiden, ist es erforderlich unsere neue Sicherheits-App auf Ihrem Smartphone zu installieren. http://postbank.id471655.com",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Bezahlung bestätigt. Nicht du? bitte kündigen Sie mit Link unter dem Link: http://berliner-sparkasse-de.com https://berliner-sparkasse-de.com,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
[VR Online] Ihre SecureGO wurde gesperrt. Um Ihr Konto zu entsperren klicken Sie hier : http://s.id/VR-Bank,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Ihre VR SecureGo-Legitimation läuft am 01.05.2022 ab.Bitte verlängern sie diese unter https://volksbank.de-legitimierung-80.xyz/de/Kontrolle/volks/,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Hallo [Vorname], bitte steigen Sie bis spätestens 28.05.2022 auf pushTAN 2.0 um. Klicken Sie hier https://push2.0-spk.de/?i=91968&h=cmUTexYf Ihre Sparkasse",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Wir haben Ihr Konto aufgrund einer mutmablichen betrugerischen Transaktion eingefroren. Besuchen Sie sparkasse-stornieren.com, um dies zu uberprufen.",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Wichtiges Sicherheitsupdate: Personendaten bestätigen, um eine Sperre zu vermeiden: https://sparkasse.network/personendaten-aktualisieren",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
[DKB] Bitte verifizieren Sie Ihre Handynummer: https://www.das-kann-bank.top,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"N26 Ihr Konto wird gesperrt. Es ist notwendig, die Daten zu aktualisieren, um eine Blockade zu vermeiden. https://finance-ch.preview-domain.com",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
DKB Ihre Karte würde aufgrund seltsamer Aktivitäten gesperrt.Bitte bestätigen Sie Ihr Konto erneut: https://t.co/b8nmVfOEBn,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Sparkasse Ihre registrierung für die pushTAN App läuft am 30.09.2022 ab. Hier erneuern: tan-verwaltung.com,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
LBB: Wir haben kürzlich Ihr Konto überprüft und vermuten eine nicht autorisierte Transaktion von Ihrer Kreditkarte. abbrechen: http://kreditkartenn.com,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Ihre TAN der Volks und Raiffeisenbanken wurde entfernt. Fügen Sie Ihr neues Verfahren online hinzu um sich den gang zur Filiale zu ersparen: https://s.id/1sMdC,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
[SPARKASSE] Sehr geehrter Kunde. Aus sicherheitsgründen werden wir ihr Konto einschränken. Um dies zu vermeiden gehen Sie wie folgt vor: ps-th23.online,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Ihr Konto Zugang wird bald gekündigt, Ihre Verifizierung steht immer noch aus. Schließen Sie es jetzt ab. https://spk-direct.com Ihr Sparkassen Team",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
[S-IDENTITY] Ihre S-Identity Registrierung läuft am 214-01-2023 ab. Bitte verlangern Sie ihre Legitimation unter: https://sparkasse-at.online/,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"VOLKSBANK: Ihr VR-SecureGo läuft ab. Bestätigen Sie jetzt, um eine Blockierung zu vermeiden: volk-sichern.online",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"VOLKSBANK: Lieber kunde, Ihr VR-SecureGo läuft ab. Bestätigen Sie jetzt, um eine Blockierung zu vermeiden: verwaltungsportal.site",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Ihre App wird demnächst blockiert. Um die Blockierung zu vermeiden, führen Sie das Update unter folgendem Link aus https://targobankdieinfo.info",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Comdirect: Laut unserem System wurde Ihre photoTAN-App vorübergehend eingeschränkt. Um Ihr Konto wieder wie gewohnt nutzen zu können, bitten wir Sie, die Einschränkungen unter folgendem Link aufzuheben. https://comdirect-photoTAN-2873c.web.app/ Comdirect - eine Marke der Commerzbank AG",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"[Sparkasse] Ihre Pushtan-App ist abgelaufen. Um es zu aktivieren, oder zu ändern, klicken Sie hier: https://sicher-sp.online",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Sehr geehrter Kunde, Ihre Registrierung der PhotoTAN App wird am 28.02.2023 ablaufen. Jetzt erneuern: https://commerzbank-update.de",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Wichtige Mitteilung (VOLKSBANK) Lieber Kunde, Ihr VR-SecureGo läuft ab. Bestätigen Sie jetzt, um eine Blockierung zu vermeiden: vr-23-iban.online",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Wichtige Mitteilung (VOLKSBANK) Lieber Kunde, Ihr VR-SecureGo läuft ab. Bestätigen Sie jetzt, um eine Blockierung zu vermeiden: vrihren-profil.online",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Sehr geehrter Commerzbank Kunde, bitte bestätigen Sie Ihre Telefonnummer, um eine Sperre Ihres Online Banking zu vermeiden. Bitte halten Sie Ihren Photo-Tan Aktivierungsbrief bereit, diese finden Sie in Ihren Unterlagen womit Sie Ihre Photo-Tan App aktiviert haben. https://coba-sms.click/anmelden",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Ihre S-pushTAN Verbindung endet am 28.03.2023 Aktualisieren Sie Ihre Legitimation unter: https://spk-tan.com.de Ihre Sparkasse,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Sparkasse: Ihr Zugriff auf die pushTan-App endet am 23. April. Verifiziren Sie sich hier: https://apptan-veri.info/de/sp/index4.php,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Sparkasse: Ihr Zugriff auf die S-pushTAN App endet am 4. Juni. Bitte verifizieren Sie sich hier: https://help-sparkasse.de/de/645a8c7e6c2aa,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Lieber kunde, VR-SecureGo Registrierung läuft am 14. Juni ab. Bitte verlängern Sie ihre Legitimation unter: https://min.lc/Volks-DE",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Aufgrund gesetzlicher Bestimmungen sind wir dazu verpflichtet, Ihre Angaben zu Validieren: https://s.id/SPARKASSE",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
VR: Ihr Konto wurde gesperrt! Aktualisieren Sie Ihre Daten um die Sperrung aufzuheben. Das tun Sie hier https://volksbank.88234.de/volksbank,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Ihr SantanderSign läuft am 12.10.23 aus, bitte erneuern Sie dieses unter: https://santander.de-sicherheit.in",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Lieber Sparkassen Kunde, Ihr Zugriff auf die pushTAN-App endet am 23.22.2023. Bitte Legitimieren Sie sich erneut unter: https://spk-girokonto.de",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Commerzbank Die PhotoTAN ist nicht mehr gültig. Bitte nutzen Sie Commerz.265268.com für das aktuelle Update.,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Deutsche Bank: Ihre Synchronisierung für die photoTan App endet am 20.12.2023. Um Ihren Zugriff zu erneuern, verifizieren Sie sich unter: https://db-syn-chronisierung.info",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Ihr easyTan-Sicherheits-verfahren läuft ab. Aktua-lisieren Sie es hier: easy-tan-targo.com, um die mobile App weiterhin nutzen zu können.",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Sparkasse: Lieber Kunde, Ihre push-Tan App läuft am 12.1.2024 ab. Um Ihre App weiterhin nutzen zu können, müssen Sie ihre Daten vorher erneuern: sk-service-online.de",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"Lieber Targobank Kunde, Ihre Registrierung für die EASYTAN-App ist für den 05.02.2024 geplant. Wir bitten Sie, diese jetzt unter https://deutsche-aktivierung.ir zu erneuern. Vielen Dank.",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Ihre photoTAN Verbindung endet am 25.02.2024. Aktualisieren Sie die Verbindung unter: https://mein-db-service.online/start,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
"(Sparkasse) Lieber Kunde, Ihre S-pushTan2 Registrierung läuft ab am 08.03.2024 zum erneuern: https://sparkasse-sptan2.info",1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
Deutsche Bank: Der Zugang zu Ihrer photoTAN-App läuft am 29. April aus. Jetzt Aktualisieren: https://dbmobile-web.app/jetzt-starten,1,https://www.verbraucherzentrale.de/wissen/digitale-welt/mobilfunk-und-festnetz/fakesms-zu-onlinebanking-steuerbescheiden-und-gerichtsverfahren-67038,bank
